tweet_id,username,text,hashtags,links
1633815336209317889,BBC, news just in clare balding will lead the bbcs live television coverage of wimbledon from summer 2023 find out more ,[],"['https://t.co/Ag9addzR7e', 'https://t.co/hrjJmMsbO5']"
1633766535452925953,BBC, casting announced for caroline morans new comedy series henpocalypse this is a dream cast the locations are epic the apocalypse has never been so much fun coming to bbctwo and bbciplayer read more ,[],"['https://t.co/j1E22QsRIc', 'https://t.co/YNoOt2CjOw']"
1633748809154199554,BBC,our uk artist for #eurovision2023 is the incredible maemuller here she is with the official video for her #eurovision track i wrote a song ,"['eurovision2023', 'eurovision']",['https://t.co/ypzFj7edJt']
1633487859348029444,BBC, on your marks get set go its official race across the world is back from wednesday 22 march at 9pm on bbcone and bbciplayer more info ,[],"['https://t.co/gkBTiz3A78', 'https://t.co/dbB6wl1Bc5']"
1633036774673874952,BBC, pssst a little bird told us wild isles is coming to bbcone and bbciplayer from 7pm on sunday 12 march find out more bbcsilverback filmsalex board ,[],"['https://t.co/WnDdU7BHN7', 'https://t.co/cqFnvVxpem']"
1632674884705763330,BBC,please help bbcmorninglive and msm4rsh her precious mug has been stolen #rednoseday #tellytreasures #iplayer comicrelief ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/jYut0PPPpY']
1632674127755575296,BBC, huge congratulations to falkirkborn abby cook blue peters newest presenter abby is the 42nd presenter of the longestrunning childrens tv show in the world and will cohost alongside mwaksy joel and henry the dog meet her ,[],"['https://t.co/BhjG8fGGO5', 'https://t.co/gbRlcCRqNt']"
1632048265024753665,BBC,alexscott any luck finding your bbcsport microphone if anyone can help find it please shout stolen during the accrington stanley vs leeds united fa cup game #rednoseday #tellytreasures #iplayer comicrelief ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/ixOCXH21ah']
1632002490609680384,BBC, will the real claudiawinkle please stand up claudia winkleman dawn french jennifer saunders and dame mary berry star in a special comic relief sketch based on the traitors and there are more famous faces hiding under the cloaks read more ,[],"['https://t.co/T5YMsM1QkD', 'https://t.co/AVRcAX8bjN']"
1631644835038855169,BBC,american boxer blair the flair cobbs is at the top of his game but as a child his family went on the run in mexico hear blairs incredible story on #liveslessordinary ,['liveslessordinary'],"['https://t.co/jLawDSoXha', 'https://t.co/w1VfycJNgS']"
1631630298239696896,BBC," deception murder banishment and treachery alan cumming invites you into the traitors us reunion on bbciplayer and bbcthree this weekend
more info ",[],"['https://t.co/FS5FwMeGPD', 'https://t.co/jVyvDHcnW9']"
1631594943922728960,BBC,here is the first glastonbury festival 2023 lineup poster which includes our final two pyramid stage headliners arcticmonkeys friday and gunsnroses saturday many more acts and attractions still to be announced ,[],['https://t.co/dMnppdSf1U']
1631340394238681093,BBC,the uks biggest childrens story writing competition is back #bbc500words2023 is on the hunt for teachers librarians and support staff to help pick our next winner could it be you this #worldbookday2023 ,"['bbc500words2023', 'worldbookday2023']",[]
1631308384124149760,BBC,bbcapprentice tomallencomedy need some help finding #theapprentice youre fired hired and fired cards #rednoseday #iplayer comicrelief ,"['theapprentice', 'rednoseday', 'iplayer']",['https://t.co/qJpENVIUgU']
1631228939690549251,BBC,whats it like to be in the audience at eurovision find out how to get your hands on tickets on the latest #eurovisioncast,['eurovisioncast'],[]
1631228908136701954,BBC, calling all young writers childrens writing competition 500 words will relaunch this september the bbc is now searching for teachers and librarians to register their interest in joining the judging panel read more bbcteach bbcbreakfast ,[],"['https://t.co/SwEkb3QBDs', 'https://t.co/WRJJEkumu1']"
1630930892821495810,BBC,no flights no luxuries but make sure to pack your bear spray race across the world coming soon to iplayer #raceacrosstheworld #iplayer ,"['raceacrosstheworld', 'iplayer']",['https://t.co/XJ75RzEyKb']
1630591152838565889,BBC,help us find the bbcs telly treasures #rednoseday #iplayer comicrelief ,"['rednoseday', 'iplayer']",['https://t.co/Ydm2RZxWdK']
1630276765590364161,BBC,always fancied a pair of pat butchers #eastenders earrings a waterloo road school uniform casualty scrubs or traitors cloak well theyre all up for grabs along with craigs strictly 10 paddle and much more this red nose day find out more ,['eastenders'],"['https://t.co/ksHaidcgGr', 'https://t.co/HyptK8QnyZ']"
1630231570509357056,BBC,we wanted to win more than anything in this world faye marsay reads the highly anticipated memoir of lionesses star and bbc sports personality of the year 2022 bmeado9,[],[]
1630142435157491714,BBC,series two is happening think youd make a good traitor or a 100 faithful head to for a chance to play #thetraitors #iplayer ,"['thetraitors', 'iplayer']","['https://t.co/6DsNVFpWF2', 'https://t.co/5nVDRBPEF3']"
1629248632443527168,BBC, news just in from saint marie death in paradise will return for two further series and two christmas specials on bbcone and bbciplayer find out more ,[],"['https://t.co/lPTU6BU5V8', 'https://t.co/o7nHUYMvgm']"
1629194458121003010,BBC,has anyone seen grahams jacket thegnshow comicrelief #rednoseday #tellytreasures #iplayer ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/pYDWYfremj']
1629179356739411968,BBC,were missing craigs 10 paddle we suspect it was taken when we filmed the final please let us know if anyone sees it bbcstrictly craigrevhorwood #rednoseday #tellytreasures #iplayer ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/IGgrH3dNf8']
1629121122531672064,BBC, bbcradio2 announces vernon kay as the new host of the midmorning show from may plus a stellar range of brilliant live music including a country extravaganza world exclusive interviews amp exciting new programming read more ,[],"['https://t.co/S4kQluNmVh', 'https://t.co/Fh5cu12MHI']"
1628744935141777414,BBC,john had the right words at the right time for all the big moments he will rightly be remembered as a legendary figure in british sports broadcasting bbc directorgeneral tim davie pays tribute to john motson ,[],"['https://t.co/vTJ4MdHps5', 'https://t.co/zGQIBOyHOg']"
1628694189650153474,BBC, eight more famous faces are gearing up to share some pointless yet interesting facts alongside alexander armstrong as #pointless guest hosts meet them ,['pointless'],"['https://t.co/CyPYOH6hm2', 'https://t.co/MID7Npknw4']"
1628373860620828675,BBC,the hosts for this years eurovision are finally revealed its a big day in #eurovisioncast hq,['eurovisioncast'],[]
1628368103334727680,BBC,extraordinary dramatic beautiful home #wildisles coming soon to #iplayer #davidattenborough ,"['wildisles', 'iplayer', 'davidattenborough']",['https://t.co/WNYufbTCjU']
1628363418402013185,BBC,shamima begum has lost her appeal against the decision to remove her british citizenship journalist josh baker has been investigating her story and finding out who she really is and what she did listen to the shamima begum story on bbc sounds ,[],[]
1628363005841874945,BBC,why do so many russian people still support putin hear steve rosenberg bbc russia editor on the latest #bbcnewscast,['bbcnewscast'],[]
1628361010196119552,BBC, theres a new agatha christie adaptation coming to bbcone and bbciplayer murder is easy christies classic novel is adapted for the screen by sian ejiwunmile berre and directed by meenu gaur find out more ,[],"['https://t.co/FAFQFB0TPl', 'https://t.co/qiNJLij4kx']"
1628343156331925504,BBC,anyone else noticed loads of props going missing from across the bbc comicrelief theoneshow morninglive radio1 #rednoseday #iplayer #tellytreasures ,"['rednoseday', 'iplayer', 'tellytreasures']",['https://t.co/XEsdHh4rco']
1628333813771149312,BBC,my dad asked me if russellcrowe tweeted about me then it was like theres something bigger happening now dadimakesmusic shares his #eurovision story ,['eurovision'],['https://t.co/C6NQ9I0t8f']
1628318771625488384,BBC,say hello and to our #eurovision2023 family graham norton julia sanina alesha dixon hannah waddingham rylan scott mills mel giedroyc timur miroshnychenko and sam quek read more here ,['eurovision2023'],"['https://t.co/NyBgKL7TLd', 'https://t.co/sIELbSuVvn']"
1628318586518241281,BBC, bbc announces #eurovision song contest 2023 presenting and commentary lineup meet them ,['eurovision'],"['https://t.co/uJbPQ8IZji', 'https://t.co/isslleQzjj']"
1627450434074947585,BBC, congratulations to the bbcbacked bafta winners tonight were so proud to have played a part in these extraordinary films chief content officer charlotte moore celebrates bbcbacked bafta winners read more ,[],['https://t.co/y6wCEalW0s']
1626924865448992770,BBC, its bafta weekend and before you watch the ceremony on sunday 19 feb hosted by richard e grant and alison hammond from 7pm you can check out some of this years nominees in action on bbciplayer find out more ,[],"['https://t.co/B0SIap55Oo', 'https://t.co/ltXs7l290y']"
1626891189826859010,BBC,its one of the few places you can express your national identity in a safe space that isnt a sports environment hear dave goodman from the european broadcasting union on why he believes eurovision is so appealing to lgbtq communities on the latest #eurovisioncast,['eurovisioncast'],[]
1626607707883991040,BBC,there are more electric cars on the roads than ever before but are there enough chargers to charge them in the latest episode of big #greenmoney show deborahmeaden ask if the charger supply meets current demand listen on bbcsounds ,['greenmoney'],"['https://t.co/9K7OdnsRB7', 'https://t.co/vIbRF2jH3s']"
1626549469121503232,BBC,the bbc has announced the way a bold new drama from michaelsheen mrjamesgraham and adam curtis ,[],"['https://t.co/8nUgqYCtBO', 'https://t.co/HaUDjdkosy']"
1626545765488242691,BBC, the tribe has spoken and joeldommett is your survivor host whos ready for tribal council find out more ,[],"['https://t.co/EOnuUlMLhe', 'https://t.co/SORMzPVLza']"
1646299620547477505,ABC,whole foods closes flagship san francisco store over employee safety concerns ,[],['https://t.co/c2GO6BYnCG']
1646296443098112002,ABC,latest police have determined the white powder sent in a letter to manhattan da alvin bragg was nonhazardous ,[],['https://t.co/z5XgfN9lDN']
1646294408428494849,ABC,archaeologists in mexico uncovered a circular scoreboard for a mayan ball game that dates back between 800 ad and 900 ad according to the mexican anthropology and history institute ,[],"['https://t.co/WraIFkfXTs', 'https://t.co/pKwJ00vaci']"
1646288183880040448,ABC,brittney griner says her upcoming memoir will detail the unfathomable experience of being arrested and incarcerated in russia ,[],['https://t.co/WZ6G8ZbajI']
1646286955230171136,ABC,streaming now on ,[],"['https://t.co/xOyhGujnCg:', 'https://t.co/6N4IkkWDnf']"
1646281661384908800,ABC,a florida woman who spent her life savings to help her daughter beat breast cancer is now a millionaire ,[],['https://t.co/Lqp1ypvQqy']
1646274995310428160,ABC,two americans have died while volunteering to fight in ukraine the us department of state announced on wednesday edward wilton and grady kurpasi died in combat during the conflict bringing the total number of americans killed to at least eight ,[],"['https://t.co/6I82qZFNoC', 'https://t.co/HqPZ8BL9G3']"
1646272086434881537,ABC,families of black men killed by police or gun violence have come together to brainstorm how to turn their grief into action to prevent continued instances of police violence ,[],['https://t.co/jy5qlEwRWX']
1646265576723980293,ABC,developing nypd is responding to a new threatening letter sent to manhattan district attorney alvin bragg according to police sources ,[],['https://t.co/gt3O3lMM3X']
1646263621171703808,ABC,i beg you to refrain from following them in and out of school waiting for them at our front door and following them to their extracurricular activities ,[],['https://t.co/iVdPYvXhDt']
1646258084132651008,ABC,public charging stations in malls and at airports could be a conduit for bad actors to introduce malware onto personal devices officials warn ,[],['https://t.co/BoZ8hGPSln']
1646251363049914370,ABC,a judge overseeing dominion voting systems defamation suit against fox news has imposed a sanction against the network after it made misrepresentations to the court this is very serious the judge said of the issue ,[],['https://t.co/Ljt89QTjAb']
1646249399960338442,ABC,with access to mifepristone in limbo vp harris convened a meeting of a white house task force on reproductive health care during which cabinet officials expanded on a new way they intend to protect individuals privacy when it comes to abortion access ,[],"['https://t.co/3Ycp4eEZQi', 'https://t.co/zNQDkZPCCl']"
1646244403508305920,ABC,man ordered back to prison two years after his murder conviction was set aside ,[],"['https://t.co/uRVrkbFdo3', 'https://t.co/D1kkZhEUji']"
1646238063914278912,ABC,pennsylvania authorities are searching for the suspect who gunned down a mom in her car in an apparent targeted attack while her 11yearold son sat in the backseat ,[],['https://t.co/rXTkzFRXJr']
1646233899112988680,ABC,federal officials are proposing a plan to cut water allotments to states dependent on the colorado river system to combat dwindling water levels on one of the countrys most important bodies of water ,[],['https://t.co/HbvZ0ai4lG']
1646228042451394561,ABC,democrat justin pearson speaks after being reinstated to tennessee house they tried to killed democracy they tried to expel the peoples choice and the peoples vote and they awakened a sleeping giant ,[],"['https://t.co/KCAOK1AJfl', 'https://t.co/wg8UpeWrOs']"
1646226507235196946,ABC,breaking justin j pearson has been reinstated to the tennessee house after republicans expelled him for participating in a gun control rally ,[],['https://t.co/IkCA3rDn1V']
1646225911681888256,ABC,donald trump is suing his former lawyer michael cohen seeking at least 500 million for alleged breaches of fiduciary duty ,[],['https://t.co/xqfh0iQdO5']
1646222794118578176,ABC,several attorneys general announce a new 462 million settlement from ecigarette manufacturer juul labs ,[],['https://t.co/AUrj9rfA4p']
1646220147148070913,ABC,latest louisville police have released the dramatic 911 calls from mondays mass shooting inside a bank ,[],['https://t.co/C9eX4gikPo']
1646217553285447681,ABC,a 3200yearold tomb belonging to the guard of the temple of egyptian deity amun has been uncovered in saqqara necropolis south of egyptian capital cairo the tourism ministry says ,[],['https://t.co/fsEIF93XLN']
1646214322505531398,ABC,more than 2000 residents are under an evacuation order after a large fire broke out at an indiana recycling plant officials say the smoke is definitely toxic indiana state fire marshal stephen jones told reporters during a press briefing ,[],"['https://t.co/79rChaZFNz', 'https://t.co/5sIVvHkakI']"
1646212314058616832,ABC,just in federal prosecutors say they will not bring charges in the murder of shanquella robinson a north carolina resident who was killed while vacationing in mexico ,[],['https://t.co/mlU7LRZVwb']
1646211579757875201,ABC,theres a new sheriff in town new york city mayor eric adams announced the citys firstever director of rodent mitigation as adams escalates the war on rodents plaguing the big apple ,[],"['https://t.co/x4lOMalyTn', 'https://t.co/NZxyoc73TY']"
1646209178615136278,ABC,a photographer in florida managed to capture rare daytime footage of the elusive everglades mink when the animal surprised her in a state park ,[],"['https://t.co/dxFx7iGOlS', 'https://t.co/7i0A0NXTWT']"
1646203807351685136,ABC,npr will no longer be active on twitter after the elon muskowned platform labeled the outlets account stateaffiliated media ,[],['https://t.co/NpBtOHg9XE']
1646197098365304839,ABC,the wellington zoo is welcoming new residentsthe only two snow leopards in new zealand ,[],"['https://t.co/MiQapTyEb9', 'https://t.co/s9FIodcD9t']"
1646190979743875072,ABC,about one in five adults say theyve been threatened with a gun at some point in their life according to a new survey ,[],['https://t.co/hvLcqfFt5l']
1646185549244268544,ABC,an 18yearold was at a minnesota state park near a rock ledge when he lost his footing and fell off a cliff authorities say he eventually landed in the water ,[],['https://t.co/vJMYWFhkTW']
1646181393976655874,ABC,police tackled a protester to the ground who was seen charging toward french pres emmanuel macron as he arrived at the university of amsterdam ,[],"['https://t.co/gen0F0zpMA', 'https://t.co/pa7FxgJmoV']"
1646179205019754501,ABC,record heat is moving from the southwest to the midwest and northeast where temperatures could approach 90 degrees in some areas this week ,[],['https://t.co/ntXG87dBt6']
1646173782288023552,ABC,rep jennifer wexton announces she has been diagnosed with parkinsons disease vows to continue her work in congress im not going to let parkinsons stop me from being me ,[],['https://t.co/lmeWD6xh1h']
1646168020446748675,ABC,abc news has reviewed 38 images that appear to depict classified us intelligence documents that were among dozens apparently shared by one user of an online server on the chat website discord here is a timeline of the significant developments ,[],['https://t.co/J09QIzvZai']
1646162206986326028,ABC,republican sen tim scott of south carolina launches his 2024 presidential exploratory committee ,[],['https://t.co/Im3ezWSWhC']
1646158393336377345,ABC,more meghan the duchess of sussex and their two children will not attend according to the palace ,[],['https://t.co/Yc9qF2F47u']
1646156785139556352,ABC,new prince harry the duke of sussex will attend the coronation of harrys father king charles iii ,[],['https://t.co/Of3xRPCU7q']
1646150548398174210,ABC,italys cabinet approves a bill to fine vandals who damage monuments or other cultural sites up to about 65000 ,[],['https://t.co/LzE35qA1qI']
1646144975623663616,ABC,a new cdc report finds syphilis cases in 2021 reached their highest level since 1950 ,[],['https://t.co/njf7iIrmga']
1646137019779653632,ABC,former pres trump seeks to delay his trial for writer e jean carrolls defamation and battery case that is scheduled to begin this month ,[],['https://t.co/K5JPEw47kY']
1646131422178967553,ABC,new consumer prices rose 5 last month compared to a year ago extending a monthslong slowdown of price increases ,[],['https://t.co/zjbvYBwVlG']
1646130406763245569,ABC,from kindergarteners to high school seniors chronic absenteeism persists around the country fueled in part by disruptions from the spread of covid19 in the last three years government data shows ,[],['https://t.co/N8xLkjTe4Y']
1646125299233353728,ABC,two lettuce and salad kit producers have recalled products due to potential contamination of listeria monocytogenes ,[],['https://t.co/O0WJ38RQmv']
1646114187104378885,ABC,kennedy the son of former us attorney general robert f kennedy has become one of the most prominent faces of the antivaccine movement according to experts ,[],['https://t.co/3R5fG0IHPp']
1646109126982860803,ABC,consumer prices rose 6 in february compared to a year ago marking the eighth consecutive month of smaller price hikes government data showed ,[],['https://t.co/7C9YbmC15z']
1646103559459463170,ABC,were making it real clear that its totally illegal whats happening pres biden told reporters on the tarmac as he boarded the plane to depart for a state visit to ireland ,[],['https://t.co/xPe4VsfkJm']
1646095790052372481,ABC,a new jersey mom is speaking out after she claims united airlines staff refused to accommodate her sons lifethreatening peanut allergy during a recent flight ,[],['https://t.co/xgQlpHVtgu']
1646090672422764546,ABC,russian opposition leader alexei navalnys health is deteriorating in prison spokeswoman says adding that an ambulance was called for him last week because of acute stomach pain ,[],['https://t.co/tu60vKLfoN']
1646083048641814531,ABC,from kindergarteners to high school seniors chronic absenteeism persists around the country fueled in part by disruptions from the spread of covid19 in the last three years government data shows ,[],['https://t.co/DfwiBETFEB']
1646077720311341057,ABC,about one in five adults say theyve been threatened with a gun at some point in their life according to a new survey ,[],['https://t.co/lj6qqFuXDf']
1646072509446455296,ABC,a lauded humanitarians charity celebrated for evacuating people from afghanistan is now accused of fraud and mistreating refugees ,[],['https://t.co/rhVdsTVXOr']
1646066287951372288,ABC,i beg you to refrain from following them in and out of school waiting for them at our front door and following them to their extracurricular activities ,[],['https://t.co/GIJg5DuCqp']
1646060852657750016,ABC,a pennsylvania man accused of drugging his 72yearold mother with fentanyl and fatally shooting her has been charged with her death prosecutors say ,[],['https://t.co/ZEJjO7NH4W']
1646055411508805633,ABC,defense secretary lloyd austin said the us will turn over every rock to find the source of the apparent leak of dozens of highly classified documents on the internet in his first public comments since the documents came to light ,[],['https://t.co/AcmA3O8cAJ']
1646050347675275268,ABC,brittney griner says her upcoming memoir will detail the unfathomable experience of being arrested and incarcerated in russia ,[],['https://t.co/neRZzcOMdB']
1646045159434383362,ABC,a new jersey mom is speaking out after she claims united airlines staff refused to accommodate her sons lifethreatening peanut allergy during a recent flight ,[],['https://t.co/cEKMW7dJQ1']
1646039705354477568,ABC,florida has ramped up executions under republican gov ron desantis with a man known as the ninja killer set to die wednesday for the 1989 slayings of a couple visiting the state from new jersey ,[],['https://t.co/q8YEryZizo']
1646034486587543553,ABC,a new animated series thats set within the duffer brothers stranger things universe is coming netflix announces ,[],['https://t.co/YelaTUKBcc']
1646026738504171521,ABC,a new cdc report finds syphilis cases in 2021 reached their highest level since 1950 ,[],['https://t.co/h5YA2NBRGP']
1646021360118890503,ABC,i felt like i had a profound obligation to confront the culture of silence and stigma and shame that often surrounds the subject of mental health ,[],['https://t.co/pbPlm2CUAA']
1646014506290618370,ABC,in the wake of the recent storms that drenched southern california arnold schwarzenegger decided to take matters into his own hands to patch up a giant pothole in his los angeles neighborhood ,[],"['https://t.co/WraIFkfXTs', 'https://t.co/aMz3bnESTx']"
1646009317995290625,ABC,i beg you to refrain from following them in and out of school waiting for them at our front door and following them to their extracurricular activities ,[],['https://t.co/PxAUNraMwh']
1646003882428882947,ABC,defense secretary lloyd austin said the us will turn over every rock to find the source of the apparent leak of dozens of highly classified documents on the internet in his first public comments since the documents came to light ,[],['https://t.co/H4zVX45mmx']
1645995989205938177,ABC,a lawyer representing fox news against dominions defamation suit clashed with the judge over how some of the networks top stars can be questioned on the witness stand ,[],['https://t.co/a3FlfF7DbV']
1645992887916855298,ABC,archaeologists in mexico uncovered a circular scoreboard for a mayan ball game that dates back between 800 ad and 900 ad according to the mexican anthropology and history institute ,[],"['https://t.co/WraIFkgvJ0', 'https://t.co/65ruk5Zbpi']"
1645989474642411520,ABC,about one in five adults say theyve been threatened with a gun at some point in their life according to a new survey ,[],['https://t.co/2K1BGTywnh']
1645982116801388545,ABC,federal officials are proposing a plan to cut water allotments to states dependent on the colorado river system to combat dwindling water levels on one of the countrys most important bodies of water ,[],['https://t.co/LJxHkPGliG']
1645975709263839232,ABC,a new jersey mom is speaking out after she claims united airlines staff refused to accommodate her sons lifethreatening peanut allergy during a recent flight ,[],['https://t.co/b5cd8VRC3q']
1645970164251340803,ABC,a pair of michael jordans gameworn shoes from game 2 of the 1998 nba finals were sold for 2238 million the priciest pair of sneakers ever purchased ,[],['https://t.co/0fm7LGswhy']
1645963630939193345,ABC,rep jennifer wexton announces she has been diagnosed with parkinsons disease vows to continue her work in congress im not going to let parkinsons stop me from being me ,[],['https://t.co/gFad07g4Ac']
1645957164937166849,ABC,most leading republicans remain quiet on abortion pill ruling as democrats blast decision ,[],['https://t.co/aoJHVZqW2q']
1645951249752248320,ABC,a historymaking mom of two nfl stars now has her own place in the pro football hall of fame ,[],['https://t.co/et58JyvxxA']
1645945314170359808,ABC,brittney griner says her upcoming memoir will detail the unfathomable experience of being arrested and incarcerated in russia ,[],['https://t.co/rlvZNkQ9Sa']
1645938948345155592,ABC,a pennsylvania man accused of drugging his 72yearold mother with fentanyl and fatally shooting her has been charged with her death prosecutors say ,[],['https://t.co/AEWu6C8AmW']
1645932344149155841,ABC,why is it so hard to remember the early days of covid19 experts say its not just the passage of time that makes us forget ,[],['https://t.co/9WT4ADEWRK']
1645925614078050305,ABC,were making it real clear that its totally illegal whats happening pres biden told reporters on the tarmac as he boarded the plane to depart for a state visit to ireland ,[],['https://t.co/VHqdkpF1uX']
1645923085755842560,ABC,more than 2000 residents are under evacuation orders after a fire engulfed an indiana recycling plant officials say the mayor of richmond indiana called the incident a worstcase scenario in a phone interview with abc news ,[],"['https://t.co/lTmbvb4qPr', 'https://t.co/IQXvpbXVU9']"
1645918938205679617,ABC,surface warming in the pacific ocean could have potentially destructive consequences for the east and gulf coasts study finds ,[],['https://t.co/FEHCYRh9SF']
1645913049373499393,ABC,a florida woman who spent her life savings to help her daughter beat breast cancer is now a millionaire ,[],['https://t.co/sZQu0xN4Tr']
1645905677662187520,ABC,latest police release bodycam footage from the scene of the deadly mass shooting at a louisville bank ,[],['https://t.co/YrcD0oEMJP']
1645905305086091269,ABC,the current or former workplaces of perpetrators are the most common sites for mass shootings according to gun violence data ,[],['https://t.co/WswClq7nGH']
1645898556174155778,ABC,when i heard my name called it was like a weight had been lifted off my shoulder ,[],['https://t.co/ZWYIha2qAf']
1645893509830909953,ABC,human first coalition an organization founded by humanitarian safi rauf thats been celebrated for evacuating refugees from afghanistan has been sued for fraud ,[],['https://t.co/EPwujvHIiT']
1645889680066375691,ABC,defense secretary lloyd austin provided limited comments on the leak of what appear to be top secret intelligence documents from the pentagon and other us agencies we take this very seriously ,[],['https://t.co/bEPdTDtH3B']
1645884018469093377,ABC,public charging stations in malls and at airports could be a conduit for bad actors to introduce malware onto personal devices officials warn ,[],['https://t.co/DGb01QNB9v']
1645879395738087424,ABC,a vibrant rainbow that stretched across the sky created beautiful scenery for visitors to niagara falls ,[],"['https://t.co/wvyCNaVViL', 'https://t.co/xLJGxuvsyR']"
1645878641367154691,ABC,republican rep webster barnaby called transgender people demons and mutants in a hearing about a bill that would make it a crime to use a bathroom that doesnt align with the gender assigned at birth ,[],['https://t.co/rn9UzT47Es']
1645875889438113792,ABC,russian opposition leader alexei navalnys health is deteriorating in prison spokeswoman says adding that an ambulance was called for him last week because of acute stomach pain ,[],['https://t.co/BQrd4K9Gaq']
1645872268159983616,ABC,two lettuce and salad kit producers have recalled products due to potential contamination of listeria monocytogenes ,[],['https://t.co/fAVTIsWmHy']
1645867428440846336,ABC,just in manhattan da alvin bragg files lawsuit against rep jim jordan to stop transparent campaign to intimidate and attack braggs criminal prosecution of former pres trump ,[],['https://t.co/BjSAUCdD4x']
1645866712074539025,ABC,a federal judge denied an effort by disgraced theranos founder elizabeth holmes to delay the start of her prison sentence set to begin later this month while she awaits an appeal ruling ,[],['https://t.co/yBAmkj51dq']
1645860943715356691,ABC,a group of researchers from the university of washington think their communitybased prevention program could help reduce the number of kids who die from gun violence ,[],['https://t.co/e7ll3nC3fR']
1645855297481613312,ABC,the house judiciary committee chaired by republican rep jim jordan will hold a hearing in new york city to examine what the committee called manhattan district attorney braggs procrime policies ,[],['https://t.co/PfV4WhPs7n']
1645852822200627200,ABC,new a lawyer representing fox news against dominions defamation suit clashed with the judge over how some of the networks top stars can be questioned on the witness stand ,[],['https://t.co/yJvYG4gYi2']
1645850506554646531,ABC,a brown bear was spotted on a security camera sniffing around a familys back patio before the residents shooed the curious ursine away ,[],"['https://t.co/L4g09sGFVf', 'https://t.co/pyKoA66ihU']"
1645845278530977792,ABC,volcanic ash covers villages in the kamchatka region in russia after the shiveluch volcano erupted spewing clouds of dust into the sky ,[],"['https://t.co/hUYDuqYtGQ', 'https://t.co/nSSJBrhjlg']"
1645838953684008977,ABC,a new cdc report finds syphilis cases in 2021 reached their highest level since 1950 ,[],['https://t.co/SBlHK0oXgw']
1645833834565337091,ABC,its been more than 165 years since the presidents ancestors made their way across the atlantic to america but several generations later pres biden still boasts of his irish blood ,[],['https://t.co/qisS0jfvwU']
1645828061479292928,ABC,arizona rep ruben gallego said his decision to address his posttraumatic stress disorder was driven by a desire to be a better father ,[],['https://t.co/Pl7XCuHDhL']
1645822241936949256,ABC,i felt like i had a profound obligation to confront the culture of silence and stigma and shame that often surrounds the subject of mental health ,[],['https://t.co/rBQMv0qnnl']
1646298401061978113,AP,as artificial intelligence generated art becomes more popular some are questioning how ai will fit into the future of art one new gallery imagines a postapocalyptic world where ai apologizes for destroying humanity ,[],['https://t.co/CfJIOI0E2v']
1646294768614252549,AP,the management of walter reed national military medical center has drawn criticism from a prominent archbishop and some members of congress by not renewing a contract for franciscan priests to provide pastoral care and instead hiring a secular firm ,[],['https://t.co/0pk9k1OJtU']
1646292030224490496,AP,in 2021 a small boat carrying the bodies of more than a dozen men drifted onto the horizon off the coast of tobago for nearly two years the ap assembled pieces from across three continents to uncover the story of this boat and the people it carried ,[],"['https://t.co/00ctpnEu4o', 'https://t.co/gf9HtUwkB6']"
1646291606298066949,AP,embattled electronic cigarettemaker juul labs inc will pay 462 million to six states and the district of columbia marking the largest settlement the company has reached for its role in the youth vaping surge ,[],"['https://t.co/Tnj5XlhYgK', 'https://t.co/2aHGhTXrj6']"
1646285818120790018,AP,local skiers in southern colorado have banded together to revive the abandoned parkerfitzgerald cuchara mountain park as a nonprofit a model that is helping revive other defunct ski areas ,[],['https://t.co/AInFDCSvRi']
1646283434640175110,AP,south korea says north korea has launched a ballistic missile off the norths east coast the launch came days after north korean leader kim jong un vowed to enhance his nuclear arsenal in more practical and offensive ways ,[],['https://t.co/l3XDZw28pf']
1646283411533754369,AP,michigan researchers say they have found the wreckage of two ships that disappeared into lake superior in 1914 and hope the discovery will lead to a third vessel that sank at the same time ,[],['https://t.co/udiJTXiJuw']
1646283301739692033,AP,rachel brosnahan and her costars in the marvelous mrs maisel bid the hit show farewell in new york ,[],['https://t.co/IcgKfZtxVe']
1646280012796928002,AP,florida has executed a man known as the ninja killer for the 1989 slayings of a couple visiting the state from new jersey louis bernard gaskin 56 was pronounced dead at 615 pm after receiving a lethal injection the governors office said ,[],['https://t.co/228r1g2bL5']
1646279664388694022,AP,the judge presiding over a defamation case against fox news admonished its attorneys wednesday for potentially withholding evidence and said he is inclined to order an independent review by a special master that could lead to sanctions ,[],['https://t.co/dohBbav10b']
1646275851028234240,AP,warner bros discovery is sticking with franchises that will likely lure viewers for its rebranded streaming service including a harry potter series with each season intended to focus on one of the seven books ,[],['https://t.co/eVYKf6REQM']
1646268290388439043,AP,former president donald trump has come roaring back to fox news since his indictment despite revelations in a lawsuit that tucker carlson and other fox hosts disparaged him ,[],['https://t.co/SOvmbfgB74']
1646264561350197250,AP,a human rights group says the father of a a russian girl sent to an orphanage after drawing an antiwar sketch at school has been extradited from belarus back to russia ,[],['https://t.co/aPifEAlIQA']
1646264429359820801,AP,moving closer to an official 2024 presidential bid gop sen tim scott criticized president biden calling him the divider in chief ,[],"['https://t.co/zpewlMxjHE', 'https://t.co/Ppu0nhI4YL']"
