tweet_id,username,text,hashtags,links
1632674127755575296,BBC, huge congratulations to falkirkborn abby cook blue peters newest presenter abby is the 42nd presenter of the longestrunning childrens tv show in the world and will cohost alongside mwaksy joel and henry the dog meet her ,[],"['https://t.co/BhjG8fGGO5', 'https://t.co/gbRlcCRqNt']"
1632048265024753665,BBC,alexscott any luck finding your bbcsport microphone if anyone can help find it please shout stolen during the accrington stanley vs leeds united fa cup game #rednoseday #tellytreasures #iplayer comicrelief ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/ixOCXH21ah']
1632002490609680384,BBC, will the real claudiawinkle please stand up claudia winkleman dawn french jennifer saunders and dame mary berry star in a special comic relief sketch based on the traitors and there are more famous faces hiding under the cloaks read more ,[],"['https://t.co/T5YMsM1QkD', 'https://t.co/AVRcAX8bjN']"
1631644835038855169,BBC,american boxer blair the flair cobbs is at the top of his game but as a child his family went on the run in mexico hear blairs incredible story on #liveslessordinary ,['liveslessordinary'],"['https://t.co/jLawDSoXha', 'https://t.co/w1VfycJNgS']"
1631630298239696896,BBC," deception murder banishment and treachery alan cumming invites you into the traitors us reunion on bbciplayer and bbcthree this weekend
more info ",[],"['https://t.co/FS5FwMeGPD', 'https://t.co/jVyvDHcnW9']"
1631594943922728960,BBC,here is the first glastonbury festival 2023 lineup poster which includes our final two pyramid stage headliners arcticmonkeys friday and gunsnroses saturday many more acts and attractions still to be announced ,[],['https://t.co/dMnppdSf1U']
1631340394238681093,BBC,the uks biggest childrens story writing competition is back #bbc500words2023 is on the hunt for teachers librarians and support staff to help pick our next winner could it be you this #worldbookday2023 ,"['bbc500words2023', 'worldbookday2023']",[]
1631308384124149760,BBC,bbcapprentice tomallencomedy need some help finding #theapprentice youre fired hired and fired cards #rednoseday #iplayer comicrelief ,"['theapprentice', 'rednoseday', 'iplayer']",['https://t.co/qJpENVIUgU']
1631228939690549251,BBC,whats it like to be in the audience at eurovision find out how to get your hands on tickets on the latest #eurovisioncast,['eurovisioncast'],[]
1631228908136701954,BBC, calling all young writers childrens writing competition 500 words will relaunch this september the bbc is now searching for teachers and librarians to register their interest in joining the judging panel read more bbcteach bbcbreakfast ,[],"['https://t.co/SwEkb3QBDs', 'https://t.co/WRJJEkumu1']"
1630930892821495810,BBC,no flights no luxuries but make sure to pack your bear spray race across the world coming soon to iplayer #raceacrosstheworld #iplayer ,"['raceacrosstheworld', 'iplayer']",['https://t.co/XJ75RzEyKb']
1630591152838565889,BBC,help us find the bbcs telly treasures #rednoseday #iplayer comicrelief ,"['rednoseday', 'iplayer']",['https://t.co/Ydm2RZxWdK']
1630276765590364161,BBC,always fancied a pair of pat butchers #eastenders earrings a waterloo road school uniform casualty scrubs or traitors cloak well theyre all up for grabs along with craigs strictly 10 paddle and much more this red nose day find out more ,['eastenders'],"['https://t.co/ksHaidcgGr', 'https://t.co/HyptK8QnyZ']"
1630231570509357056,BBC,we wanted to win more than anything in this world faye marsay reads the highly anticipated memoir of lionesses star and bbc sports personality of the year 2022 bmeado9,[],[]
1630142435157491714,BBC,series two is happening think youd make a good traitor or a 100 faithful head to for a chance to play #thetraitors #iplayer ,"['thetraitors', 'iplayer']","['https://t.co/6DsNVFpWF2', 'https://t.co/5nVDRBPEF3']"
1629248632443527168,BBC, news just in from saint marie death in paradise will return for two further series and two christmas specials on bbcone and bbciplayer find out more ,[],"['https://t.co/lPTU6BU5V8', 'https://t.co/o7nHUYMvgm']"
1629194458121003010,BBC,has anyone seen grahams jacket thegnshow comicrelief #rednoseday #tellytreasures #iplayer ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/pYDWYfremj']
1629179356739411968,BBC,were missing craigs 10 paddle we suspect it was taken when we filmed the final please let us know if anyone sees it bbcstrictly craigrevhorwood #rednoseday #tellytreasures #iplayer ,"['rednoseday', 'tellytreasures', 'iplayer']",['https://t.co/IGgrH3dNf8']
1629121122531672064,BBC, bbcradio2 announces vernon kay as the new host of the midmorning show from may plus a stellar range of brilliant live music including a country extravaganza world exclusive interviews amp exciting new programming read more ,[],"['https://t.co/S4kQluNmVh', 'https://t.co/Fh5cu12MHI']"
1628744935141777414,BBC,john had the right words at the right time for all the big moments he will rightly be remembered as a legendary figure in british sports broadcasting bbc directorgeneral tim davie pays tribute to john motson ,[],"['https://t.co/vTJ4MdHps5', 'https://t.co/zGQIBOyHOg']"
1628694189650153474,BBC, eight more famous faces are gearing up to share some pointless yet interesting facts alongside alexander armstrong as #pointless guest hosts meet them ,['pointless'],"['https://t.co/CyPYOH6hm2', 'https://t.co/MID7Npknw4']"
1628373860620828675,BBC,the hosts for this years eurovision are finally revealed its a big day in #eurovisioncast hq,['eurovisioncast'],[]
1628368103334727680,BBC,extraordinary dramatic beautiful home #wildisles coming soon to #iplayer #davidattenborough ,"['wildisles', 'iplayer', 'davidattenborough']",['https://t.co/WNYufbTCjU']
1628363418402013185,BBC,shamima begum has lost her appeal against the decision to remove her british citizenship journalist josh baker has been investigating her story and finding out who she really is and what she did listen to the shamima begum story on bbc sounds ,[],[]
1628363005841874945,BBC,why do so many russian people still support putin hear steve rosenberg bbc russia editor on the latest #bbcnewscast,['bbcnewscast'],[]
1628361010196119552,BBC, theres a new agatha christie adaptation coming to bbcone and bbciplayer murder is easy christies classic novel is adapted for the screen by sian ejiwunmile berre and directed by meenu gaur find out more ,[],"['https://t.co/FAFQFB0TPl', 'https://t.co/qiNJLij4kx']"
1628343156331925504,BBC,anyone else noticed loads of props going missing from across the bbc comicrelief theoneshow morninglive radio1 #rednoseday #iplayer #tellytreasures ,"['rednoseday', 'iplayer', 'tellytreasures']",['https://t.co/XEsdHh4rco']
1628333813771149312,BBC,my dad asked me if russellcrowe tweeted about me then it was like theres something bigger happening now dadimakesmusic shares his #eurovision story ,['eurovision'],['https://t.co/C6NQ9I0t8f']
1628318771625488384,BBC,say hello and to our #eurovision2023 family graham norton julia sanina alesha dixon hannah waddingham rylan scott mills mel giedroyc timur miroshnychenko and sam quek read more here ,['eurovision2023'],"['https://t.co/NyBgKL7TLd', 'https://t.co/sIELbSuVvn']"
1628318586518241281,BBC, bbc announces #eurovision song contest 2023 presenting and commentary lineup meet them ,['eurovision'],"['https://t.co/uJbPQ8IZji', 'https://t.co/isslleQzjj']"
1627450434074947585,BBC, congratulations to the bbcbacked bafta winners tonight were so proud to have played a part in these extraordinary films chief content officer charlotte moore celebrates bbcbacked bafta winners read more ,[],['https://t.co/y6wCEalW0s']
1626924865448992770,BBC, its bafta weekend and before you watch the ceremony on sunday 19 feb hosted by richard e grant and alison hammond from 7pm you can check out some of this years nominees in action on bbciplayer find out more ,[],"['https://t.co/B0SIap55Oo', 'https://t.co/ltXs7l290y']"
1626891189826859010,BBC,its one of the few places you can express your national identity in a safe space that isnt a sports environment hear dave goodman from the european broadcasting union on why he believes eurovision is so appealing to lgbtq communities on the latest #eurovisioncast,['eurovisioncast'],[]
1626607707883991040,BBC,there are more electric cars on the roads than ever before but are there enough chargers to charge them in the latest episode of big #greenmoney show deborahmeaden ask if the charger supply meets current demand listen on bbcsounds ,['greenmoney'],"['https://t.co/9K7OdnsRB7', 'https://t.co/vIbRF2jH3s']"
1626549469121503232,BBC,the bbc has announced the way a bold new drama from michaelsheen mrjamesgraham and adam curtis ,[],"['https://t.co/8nUgqYCtBO', 'https://t.co/HaUDjdkosy']"
1626545765488242691,BBC, the tribe has spoken and joeldommett is your survivor host whos ready for tribal council find out more ,[],"['https://t.co/EOnuUlMLhe', 'https://t.co/SORMzPVLza']"
1626280246788952065,BBC,its completely normal to hate the people you love #raindogs coming this spring to #iplayer ,"['raindogs', 'iplayer']",['https://t.co/LLt7zOjvfO']
1626259185401839617,BBC,innocent moments before the great corruption #greatexpectations coming to #iplayer this spring ,"['greatexpectations', 'iplayer']",['https://t.co/DV29NuBAyV']
1626154766714773504,BBC, calling all bookworms between the covers is back this march sara is joined by celebrity guests including mel giedroyc cerysmatthews sarapascoe thewhitmore and many more read more ,[],"['https://t.co/C6xHNlzRnZ', 'https://t.co/oYURajEihO']"
1625873201170374661,BBC, di jack caffrey is trying to right the wrongs of others but at what cost check out the first look images from new crime thriller series wolf more images amp info ,[],"['https://t.co/FukSiL1rVd', 'https://t.co/rdJCLMDSTV']"
1625871732996292610,BBC,in 1983 six armed men broke into the brinks mat security depot stumbling across then stealing 26m worth of gold bullion at the time it was the biggest theft in world history livvy haydock investigates the true story behind iplayers new drama #thegold now on bbc sounds,['thegold'],[]
1645253356837916672,ABC,a major warming trend is expected to move across much of the country in the next few days with temperatures coming close to normal for the first half of the week but forecast to soar to summertime levels by thursday and friday ,[],['https://t.co/r8wyRihPKQ']
1645247329933352962,ABC,a 78yearold woman with two past bank robbery convictions faces new charges after authorities allege she handed a teller a note that said i didnt mean to scare you during a recent missouri heist ,[],"['https://t.co/fA76hVH8V8', 'https://t.co/eQR88JhlsV']"
1645241129959317504,ABC,former attorney general bill barr tells jonkarl that former pres trump should be most concerned about the classified documents case out of maralago he had no claim to those documentsi think they probably have some very good evidence there ,[],"['https://t.co/T80RvxJeLy', 'https://t.co/9yipJMHHa8']"
1645235067290112001,ABC,a historymaking mom of two nfl stars now has her own place in the pro football hall of fame ,[],['https://t.co/Lna3FAwmqG']
1645228887457116160,ABC,jane rosenberg got her start as a courtroom sketch artist drawing prostitutes in new yorks night court in 1980 43 years later the arraignment of former pres trump in manhattan provided her the opportunity to draw two viral sketches of the defendant ,[],"['https://t.co/rsVo6Mxbea', 'https://t.co/EVQizlRJst']"
1645222297966456833,ABC,a man known for illustrating widely distributed childrens books with cute motherbaby animal pairs has been dropped by his publisher after authorities allege he posted transphobic notes threatening children ,[],['https://t.co/DajaT0fldf']
1645216163754827776,ABC,the bodies of a father and son who went missing while on a kayaking trip in arkansas last month have been recovered authorities say the father chuck morris was an acclaimed percussionist with the band lotus ,[],['https://t.co/dgoIgnbDWW']
1645209887830421504,ABC,another reminder to look before you leap into the water this 8foot gator was spotted cooling off in a florida swimming pool before authorities arrived to relocate the reptile ,[],"['https://t.co/wvyCNaVntd', 'https://t.co/TQQti54TRY']"
1645204233107517441,ABC,a majority of americans now believe former pres trump intentionally did something illegal abc newsipsos poll finds ,[],['https://t.co/cLa2vyDURo']
1645199915348557825,ABC,a man began to tear up the moment he learned his newlyborn granddaughter was named after him when he noticed a blanket and a sign with the babys name adaline terry ,[],"['https://t.co/cMoc83HssB', 'https://t.co/wNEf2Lquyz']"
1645197884663406592,ABC,surface warming in the pacific ocean could have potentially destructive consequences for the east and gulf coasts study finds ,[],['https://t.co/xsG2NFDxj8']
1645192799598395393,ABC,with the trial of john carter whos been charged in the cold case murder of his fiance katelyn markham scheduled to begin next summer the victims father said he hoped a conviction would close a dark chapter in his life ,[],['https://t.co/EgnMyanjxa']
1645186182433632259,ABC,department of education announces proposed change to title ix to prohibit categorical bans on transgender student athletes ,[],['https://t.co/6VVMYxpBAH']
1645180294020882432,ABC,two police officers killed in shootout with suspect during traffic stop in wisconsin officials say ,[],['https://t.co/nIHNgNGbiW']
1645176187986010113,ABC,former tennessee state rep justin jones one of the two black lawmakers expelled from the republicancontrolled state house of representatives spoke out in a new interview with abc news ,[],"['https://t.co/CHGLp4wfvL', 'https://t.co/NwPc0wfTZk']"
1645170896930316291,ABC,a bill by a california lawmaker would ban chemicals found in candy like skittles starbursts and peeps ,[],['https://t.co/Dhjficpowr']
1645169716942770177,ABC,percy a cuddly earresistable rabbit joined the yuba police departments wellness program to help officers deal with stress ,[],"['https://t.co/uvX1jdieFw', 'https://t.co/agjZJKNs1Q']"
1645163250546294784,ABC,my face does not look like this my body does not look like that and i feel very happy and comfortable with how i look naturally ,[],['https://t.co/uX2GIRflsT']
1645158135391215616,ABC,an omicron subvariant has been detected in over 20 countries and is contributing to a surge in covid19 cases in india heres what you should know ,[],['https://t.co/J9O19eYxDE']
1645152257321713666,ABC,the chairman of the house select committee on china said the us must take seriously the threat posed to taiwan as beijing launched military drills around the island in the aftermath of the taiwanese presidents meetings with american lawmakers ,[],['https://t.co/hhPvgI1BHr']
1645146445035470850,ABC,to the rest of the world evan gershkovich is a 31yearold us citizen and wsj reporter being held in russia but to those who know him best hes just a normal american guy who was committed to covering russia a country he loved reporting from ,[],"['https://t.co/7uonlISs8a', 'https://t.co/sCJM4f3unV']"
1645141319315079171,ABC,the easter egg roll returns to the white house on monday with first lady jill biden continuing her theme of eggucation ,[],['https://t.co/17uXxS0lFv']
1645135319740604416,ABC,this is a real worry from the pope to donald trump how ai is making it harder to spot fake images ,[],['https://t.co/Eqzwxg4ygq']
1645128658196082688,ABC,im heartbroken and im devastated that more families are suffering when i hear about more families who have lost their little ones my heart breaks because i know exactly what that feels like and it shouldnt have to be this way ,[],['https://t.co/upBexe2OJv']
1645122617974693890,ABC,there was a moment of stunned silence ,[],['https://t.co/ECCgbbF7b1']
1645117128742170624,ABC,the super mario bros movie has broken the record for biggest animated movie opening ,[],['https://t.co/hhOu0mydw5']
1645114536888877057,ABC,ousted tennessee state rep justin pearson tells thisweekabc coanchor jonkarl he expects to be quickly reappointed to the state house after what he called his unprecedented expulsion for participating in a raucous gun violence protest ,[],"['https://t.co/7K5DeY80mD', 'https://t.co/oyMtQBFFuj']"
1645108837786214400,ABC,last year realtor scott stallings received an invitation to the masters in the mail originally intended for pro golfer scott stallings this week the two united at the augusta national ,[],['https://t.co/aLY1FjPAy3']
1645102914799534082,ABC,former pres trump has been charged with 34 felony counts of falsifying business records heres a timeline of the case dating back to trumps initial declaration as a candidate for president ,[],['https://t.co/35UAtNwTRq']
1645097721693454341,ABC,as lawmakers debate whether to ban tiktok nationwide its chinese parent company has stealthily introduced a new app thats already getting some traction ,[],['https://t.co/7ZxXGyZuUs']
1645092350488637440,ABC,trumps former attorney general william barr warned on thisweekabc that he faces more legal peril from the federal probe into his possession of classified documents after leaving office than the case in nyc over hush money payments to stormy daniels ,[],['https://t.co/RdrAPDxiY4']
1645086509471547393,ABC,two juveniles are in custody in connection with the murders of three teenagers in florida the sheriff says the third suspect also a juvenile remains at large ,[],['https://t.co/AUYaZWsKh6']
1645081182579703811,ABC,former president trumps attorney jim trustys priority is focusing on a dismissal of the recent indictment rather than his clients aggressive rhetoric about the manhattan judge and prosecutor in the case he told thisweekabc coanchor jonkarl ,[],['https://t.co/TbHz5P0Nzw']
1645074703378178049,ABC,tesla cut prices on its entire us electric vehicle model lineup for the third time this year in an apparent effort to lure more buyers ,[],['https://t.co/QseNqB5SFE']
1645066539278782466,ABC,chinese military announces combat readiness patrols around taiwan in a new act of retaliation for us meeting ,[],['https://t.co/zlnx5O2tg8']
1645060833741795328,ABC,a florida doctor who discovered her own cancer last year is opening up about her personal health journey in the hopes of raising awareness and encouraging others to get a screening if they suspect something is amiss ,[],['https://t.co/80M3EUZvZd']
1645055191933124609,ABC,pope francis opened a celebration of mass on easter sunday joined by dozens of prelates and tens of thousands of pilgrims and tourists in st peters square ,[],['https://t.co/03aYttq6YU']
1645049605602656256,ABC,new a majority of americans now believe former president trump intentionally did something illegal an abc newsipsos poll finds ,[],['https://t.co/SdBYqxLA4S']
1645047972365836289,ABC,tiger woods withdrew from the masters before the resumption of the third round sunday ending his streak of completing all 72 holes of every tournament he has played at augusta national as a professional ,[],['https://t.co/nR0oEw9Qhi']
1645041742863912962,ABC,a man known for illustrating widely distributed childrens books with cute motherbaby animal pairs has been dropped by his publisher after authorities allege he posted transphobic notes threatening children ,[],['https://t.co/kX9rN8LURp']
1645035787908464641,ABC,a puppy was miraculously unharmed after being tossed from a moving vehicle during a twohour police chase in los angeles in which suspects ruined one vehicle and jumped into another before getting caught police say ,[],"['https://t.co/wwSC10urop', 'https://t.co/ii74U9tMBt']"
1645030478129364994,ABC,three people and one suspect are dead after a suspected domestic violence incident turned deadly in orlando police say ,[],['https://t.co/pT3TlIrlpK']
1645024419515965441,ABC,with the trial of john carter whos been charged in the cold case murder of his fiance katelyn markham scheduled to begin next summer the victims father said he hoped a conviction would close a dark chapter in his life ,[],['https://t.co/2MGg2a4d6X']
1645018726687965186,ABC,a distracted driver is lucky after coming away with just minor injuries when they crashed into a disabled semitrailer truck iowa transportation officials say ,[],"['https://t.co/1Z8jZTlSWk', 'https://t.co/r94WXQ07el']"
1645017129685602306,ABC,israeli warplanes and artillery struck targets in syria following rare rocket fire from the northeastern neighbor as tensions reached a peak at a volatile jerusalem shrine with simultaneous religious rituals ,[],['https://t.co/CyJNi0cQiW']
1645011253444657152,ABC,jane rosenberg has been sketching new york courtrooms for four decades and her newest subject was former pres donald trump whose arraignment in manhattan provided her the opportunity to draw two viral sketches of the defendant ,[],"['https://t.co/Is44FMsBdl', 'https://t.co/63OtH9YLVp']"
1645005320228413440,ABC,us supreme court justice clarence thomas released a statement saying the gifts received from a republican donor that were revealed in a new report was personal hospitality from close personal friends ,[],['https://t.co/VwYkRCW8oB']
1644999315830501378,ABC,police in australia are on the hunt for a man who allegedly took a platypus from the wild and showed it off to commuters on a train ,[],['https://t.co/mqT1HZ0Jlu']
1644993955728093184,ABC,the new york city judge overseeing the criminal case against former pres trump has received dozens of threats in recent days police sources told abc news ,[],['https://t.co/kXpMGZtz7r']
1644988101582811136,ABC,at 102 years old jean bailey is not slowing down ,[],['https://t.co/ZQTk3sTW7g']
1644980337414373377,ABC,local officials in ohio are commending a high school student who they say potentially averted a school shooting after alerting a school resource officer about a bullet found in one of the schools bathrooms ,[],['https://t.co/TJIunOIHER']
1644972679542308864,ABC,at 106 years old apo whangod has become the oldest cover star to appear on vogue ,[],['https://t.co/XbrwiH3tKW']
1644964685270188033,ABC,drinking a glass of wine a day will not help you live longer according to a new analysis of alcohol research that debunks a longstanding belief about the possible health benefits of drinking alcohol moderately ,[],['https://t.co/FiypE5X31d']
1644959638784204800,ABC,xbb116 is an omicron subvariant that has been detected in over 20 countries and is contributing to a recent surge of covid19 cases in india heres what you should know ,[],['https://t.co/Afa1b44nb5']
1644953632960282626,ABC,a hiker is dead and two others are lucky to be alive after an ice column fell from a frozen waterfall it nearly killed all of them before the victim pushed one of them out of the way to safety authorities say ,[],['https://t.co/9v0JqH5Yd9']
1644939865446924288,ABC,the laundress is recalling about 800000 of its laundry products four months after issuing a separate recall of millions of laundry detergent and cleaning products ,[],['https://t.co/fz4svlIWbL']
1644932035171983360,ABC,veterinarians say they performed a critical procedure to save a sick elephant at a zoo in southern pakistan ,[],['https://t.co/czzG5sFT9h']
1644924418974466048,ABC,the jersey and shoes donna kelce wore to watch her sons jason kelce and travis kelce compete against each other in super bowl lvii are now on display in the pro football hall of fame ,[],['https://t.co/8eEmEuQkOt']
1644916842148896768,ABC,hawaii lawmakers are considering legislation that would require tourists to pay for a yearlong license or pass to visit state parks and trails ,[],['https://t.co/ZTXcwiNwhd']
1644908890184642561,ABC,los angeles unified school district workers have approved a labor deal following a threeday strike over wages and staffing that halted education for students in one of the nations largest school systems ,[],['https://t.co/zU5GyMVolm']
1644903527175671816,ABC,an omicron subvariant has been detected in over 20 countries and is contributing to a surge in covid19 cases in india heres what you should know ,[],['https://t.co/XqyrnfCbbW']
1644897417769132037,ABC,former tennessee state rep justin jones one of the two black lawmakers expelled from the republicancontrolled state house of representatives spoke out in a new interview with abc news ,[],"['https://t.co/mYPJYFf7ey', 'https://t.co/rUDwtWRX4z']"
1644891133821190144,ABC,sen richard blumenthal broke his leg at the uconn mens basketball championship parade and will undergo surgery ,[],['https://t.co/tvytVC7PSR']
1644885872213467136,ABC,a michigan man has been arrested for allegedly assaulting a grocery store clerk with a 4pound frozen fish during a dispute prosecutors say ,[],['https://t.co/bIjQknXp0R']
1644879863273205760,ABC,meet the seven assistant district attorneys manhattan district attorney alvin bragg has assembled to help prosecute former president trump ,[],['https://t.co/ZdnsxI18a9']
1644871989193048066,ABC,a puppy emerged unscathed after being tossed from a moving vehicle during a twohour police chase in los angeles in which suspects ruined one vehicle and jumped into another before getting caught police say ,[],['https://t.co/i2NpAKpLvM']
1644865025952079874,ABC,a 19th century antivice law is at the center of a new court ruling that threatens access to the leading abortion drug in the us ,[],['https://t.co/RFtNMGa3xr']
1644856791241486337,ABC,as we move into a new phase where covid19 is more endemic neuroscientists and psychiatrists told abc news that people may try to forget certain memories to protect ourselves from the trauma that weve been processing over the last three years ,[],"['https://t.co/4B7oETiM6M', 'https://t.co/iN1QSz6goE']"
1644852624393469952,ABC,lots of hugs after a more than 100 days apart a dog reunited with his owner and couldnt contain his excitement ,[],"['https://t.co/uvX1jdhGPY', 'https://t.co/Brpl2XjG5d']"
1644851388139143169,ABC,visitors at the memphis zoo have said goodbye to giant panda ya ya during a farewell party ahead of her departure back to china ,[],['https://t.co/UydSRf5rJR']
1644850496899784704,ABC,"sunday on thisweekabc w jonkarl
trump attorney jim trusty
former ag bill barr exclusive expelled tn rep justinjpearson
mlb commissioner rob manfred
govchristie finneyk rickklein amp lacaldwelldc join the roundtable ",[],"['https://t.co/hxFTpPeXnV', 'https://t.co/RB4nw27TvJ']"
1644844566669934592,ABC,early drafts of a vaccine analysis showed that catching covid could increase chances of a cardiacrelated death much more than getting the vaccine but that part was missing from the final version put out by the florida department of health report says ,[],['https://t.co/RYYc9Tzzkc']
1644837836208721922,ABC,wwe has apologized for using an image from the auschwitz concentration camp to promote one of its matches during the first night of wrestlemania 39 ,[],['https://t.co/rlTEP2cUjB']
1644832476664156160,ABC,around 40 of patients with long covid have moderate to severe sleep issues new study reveals ,[],['https://t.co/xsQCTyMLm5']
1644825262385688578,ABC,this is about stripping away healthcare for millions of americans and this is about maga republicans using the courts to enact an extreme agenda that is wildly unpopular with the american people sen schumer says ,[],['https://t.co/wJ3CLLFd4e']
1644817300275486723,ABC,the iowa attorney generals office has paused its practice of paying for emergency contraception and in rare cases abortions for victims of sexual assault ,[],['https://t.co/jsA1GtRMU1']
1644809388664684547,ABC,the new law is the first of its kind in the us and comes less than a year after idaho banned nearly all abortions ,[],['https://t.co/6r0f2EyKCn']
1644802253960761344,ABC,a scientific quest to feed the world protect animals and simultaneously cut down on greenhouse gas emissions is on the cusp of a major milestone in the us advocates say ,[],['https://t.co/AO7vtnwvtQ']
1644794477406461953,ABC,house republicans subpoena former prosecutor on trumps criminal case ,[],['https://t.co/ELBuJmc6l4']
1644786511450185733,ABC,whats in a name if yours is scott stallings it might include tickets to attend the masters golf tournament in augusta georgia ,[],"['https://t.co/KOX1eaB2ey', 'https://t.co/JlfgoloWzn']"
1644778601320009730,ABC,two philadelphia schools announced they would be immediately closing their buildings due to asbestos concerns the discovery comes after asbestos was found earlier this year in two other districtowned and managed buildings ,[],['https://t.co/gNiLuLDzHN']
1644770223130570756,ABC,xbb116 is an omicron subvariant that has been detected in over 20 countries and is contributing to a recent surge of covid19 cases in india heres what you should know ,[],['https://t.co/EwQ9hakKV4']
1644763994618486787,ABC,its up to me to make the right choices and to make the right decisions tennis legend boris becker says and to make them trust me again like ive done before ,[],['https://t.co/IC5kcjUEA4']
1644757636099846144,ABC,jeremy renner is refusing to be haunted by the memory of his lifethreatening snowplow accident he tells abc news dianesawyer ,[],['https://t.co/H0JK3K16if']
1644752172712591361,ABC,chinese military announces combat readiness patrols around taiwan in a new act of retaliation for us meeting ,[],['https://t.co/E3llqegcS6']
1644746867995996160,ABC,the easter egg roll returns to the white house on monday with first lady jill biden continuing her theme of eggucation ,[],['https://t.co/ZbNlQFFOLN']
1644738840404410368,ABC,seven months after the beginning of the women life freedom movement in iran a tangible impact is being felt across the country as many women are still refusing to wear their hijab in public and they continue to share their stories on social media ,[],['https://t.co/d5hfYLrgct']
1644730692901773312,ABC,a new study from the world health organization found that 1 in 6 adults will be affected by infertility in their lifetime ,[],['https://t.co/SAcZZ01Qzn']
1644725048349958145,ABC,federal regulators say that railroads need to reexamine how they assemble their trains after a string of derailments in recent years ,[],['https://t.co/2Hu2Oji8Mx']
1644718868303081472,ABC,leaked classified documents about the us effort to assist ukraines military were posted on the internet much sooner than this week according to an abc news review of internet posts ,[],['https://t.co/FOReDVpVZO']
1644711571241803777,ABC,more than 150 priests and others associated with the archdiocese of baltimore are accused of sexually abusing more than 600 children in a newly released report from marylands attorney general ,[],['https://t.co/oihrQxUJ96']
1644703342655066113,ABC,paul cattermole a member of early2000s british pop group s club 7 has died just weeks after the band announced a reunion tour he was 46 ,[],['https://t.co/aGliXrmSUk']
1644695685139234817,ABC,two juveniles are in custody in connection with the murders of three teenagers in florida the sheriff says the third suspect also a juvenile remains at large ,[],['https://t.co/qd2PHO0dVD']
1644690077094760449,ABC,last year realtor scott stallings received an invitation to the masters in the mail originally intended for pro golfer scott stallings this week the two united at the augusta national ,[],['https://t.co/EUqlVjhNVh']
1644682334736711682,ABC,three new liveaction star wars films are on the way with daisy ridley reprising her role as rey ,[],['https://t.co/oBJoUbyHno']
1644674218360012806,ABC,new mexico state police have launched an investigation after officers mistakenly responded to a wrong address and fatally shot the armed homeowner ,[],['https://t.co/Y62aS9lMXh']
1644668856319787009,ABC,us supreme court justice clarence thomas released a statement saying the gifts received from a republican donor that were revealed in a new report was personal hospitality from close personal friends ,[],['https://t.co/1gaLL5eHKz']
1644660816929538051,ABC,as we move into a new phase where covid19 is more endemic neuroscientists and psychiatrists told abc news that people may try to forget certain memories to protect ourselves from the trauma that weve been processing over the last three years ,[],['https://t.co/UqBjmnz8P8']
1644656336209321986,ABC,a south carolina beach partially filled with high school students participating in a senior skip day descended into chaos as gunfire injured at least six beachgoers ,[],"['https://t.co/vWYo48G0CF', 'https://t.co/MFIf4aClTC']"
1644654269256040448,ABC,meet the seven assistant district attorneys manhattan district attorney alvin bragg has assembled to help prosecute former president trump ,[],['https://t.co/zuL2jG5hiI']
1645230626696470530,AP,the boston bruins have broken the nhl record for wins in a season after beating the philadelphia flyers 53 behind david pastrnaks hat trick that got him to 60 goals for the first time in his career ,[],['https://t.co/ssilFSymiT']
1645225980561182720,AP,two former black democratic lawmakers who were expelled by republican colleagues for urging passage of gun control measures in tennessee say they want to be reappointed then elected back to their seats ,[],['https://t.co/faUCjEDOgM']
1645220002012749831,AP,the baltimore ravens have agreed to a oneyear contract with receiver odell beckham jr beckham agreed on a oneyear deal worth up to 18 million including 15 million guaranteed a person familiar with the deal told the ap ,[],['https://t.co/8GsACyo8lR']
1645218833341218816,AP,illinois new secretary of state and democrats in the general assembly are pushing back against a rise in challenges to books shelved in libraries ,[],['https://t.co/R3nOoFdAKr']
1645207512092758019,AP,people working from home became younger more diverse better educated and more likely to move during the worst part of the covid19 pandemic according to survey data from the us census bureau ,[],['https://t.co/UgPVUCZ5rO']
1645207324200501249,AP,jon rahm wins masters by four shots over brooks koepka phil mickelson for second major title after starting day four back ,[],['https://t.co/JTUL7HfAOJ']
1645196177351012353,AP,king charles iii will be taking a short cut and a smoother ride to westminster abbey trimming the procession route his mother took in 1953 as he aims for a more modest coronation that will include some modern touches ,[],['https://t.co/Pun1XvdLNK']
1645184905100374016,AP,a houston man declared innocent in 2021 after being convicted in a fatal stabbing and serving seven years in prison has been charged with murder in the shooting a fellow motorist police said ,[],['https://t.co/y337uG1H2N']
1645182984675373057,AP,phil mickelson has turned back the clock at augusta national the 52yearold shot a 7under 65 in the closing round of the masters sinking a 15foot birdie putt at the final hole to give himself a shot at a fourth green jacket follow for live updates ,[],['https://t.co/hFF2NtWwoZ']
1645181067446321153,AP,a series of powerful storms dumped rain and snow across california refilling depleted reservoirs and mostly bringing an end to the states drought lake folsom and lake oroville show the dramatic changes see the transformation ,[],"['https://t.co/2PDh27Lam9', 'https://t.co/QSAO478oTX']"
1645173530206650376,AP,a fusion of african religions and catholicism santera was one of the few practices to quietly endure decades of prohibitions and stigma by the communist government now as that stigma gradually fades the religion is growing in popularity ,[],['https://t.co/vLZ05kccXv']
